









Frequency of observations in the selected location(s).:
Number of taxa: 	532

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Chipping Sparrow	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017266	0.0140187	0.072119	0.1284982	0.2191523	0.2392344	0.2294304	0.2585878	0.2322688	0.2150789	0.181257	0.1720959	0.1819564	0.1595056	0.1181435	0.1190476	0.1686414	0.1210252	0.0985915	0.0661425	0.04852	0.0326613	0.0220875	0.0063205	0.0020422	0.0045008	0.0035289	0.0032848	6.532E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.001368	0.0	
Clay-colored Sparrow	0.0023125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0044893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	8.065E-4	0.0012993	9.029E-4	0.0010211	0.0	0.0030878	4.693E-4	3.266E-4	0.0015	0.0	0.0	0.0015	0.0	0.0	4.56E-4	0.0057451	
Field Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067392	0.0	0.0	0.0	0.0	0.0	
Brewer's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014313	0.0012443	5.845E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003629	8.662E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spizella sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.956E-4	4.771E-4	0.0	0.0	5.612E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.052E-4	4.032E-4	0.0	4.515E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-throated Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.404E-4	0.0090016	0.0030878	0.0037541	0.0013063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lark Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.771E-4	0.0015	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030516	4.032E-4	0.0	0.0018059	0.0054459	0.0	4.411E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lark Bunting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Tree Sparrow	0.0013214	0.0015	9.515E-4	3.413E-4	9.95E-4	4.25E-4	0.0015	0.0015	0.0015	0.0015	4.165E-4	2.878E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.411E-4	0.0	0.0042456	5.02E-4	0.0037897	0.0088129	4.829E-4	0.003245	0.0048996	0.003192	0.0014363	
Fox Sparrow	0.2913776	0.3099662	0.2954329	0.268942	0.2686567	0.2889928	0.2669433	0.2677596	0.2497692	0.2451644	0.2390671	0.243741	0.2036604	0.1561338	0.1150966	0.0621664	0.0272359	0.0146361	0.0124046	0.0095396	0.0081823	0.0129068	0.0092194	0.0111505	0.018246	0.0084388	0.0052265	0.0047393	0.0042715	0.0015649	0.0032377	0.0189197	0.0991935	0.1663058	0.276298	0.3230088	0.3780687	0.4036171	0.34397	0.3151535	0.3162651	0.2970156	0.3312597	0.3524867	0.342888	0.3576678	0.3679891	0.3217235	
Dark-eyed Junco	0.4502808	0.4400338	0.4386299	0.4382253	0.4492537	0.5057374	0.5204011	0.4937904	0.4953832	0.4825919	0.456893	0.4376978	0.392134	0.3598513	0.3665747	0.3076923	0.3102687	0.2768987	0.3110687	0.3127333	0.3009936	0.2643098	0.2747388	0.2747086	0.260153	0.2242315	0.2131243	0.2219589	0.1846227	0.1888367	0.1850139	0.2157461	0.2330645	0.2719792	0.3354402	0.4230769	0.5229133	0.5399206	0.5091506	0.4875898	0.4964859	0.4666035	0.5116641	0.5234186	0.5186587	0.5644292	0.5932513	0.5199282	
White-crowned Sparrow	0.1433763	0.1258446	0.1094196	0.1170648	0.1064677	0.0922227	0.0940526	0.0894188	0.0955679	0.0933269	0.1149521	0.1741007	0.2418224	0.3208178	0.369728	0.3513344	0.3415532	0.3073576	0.2991412	0.3210286	0.3097604	0.305275	0.3312846	0.3005575	0.3207769	0.2670283	0.2555168	0.293049	0.2396773	0.2550861	0.2229417	0.2740311	0.2907258	0.3161542	0.3327314	0.2865895	0.252455	0.2390825	0.1801971	0.1770085	0.1636546	0.1468498	0.1596682	0.1371318	0.1514332	0.1499265	0.1545828	0.1382406	
Golden-crowned Sparrow	0.3505121	0.3530405	0.3549001	0.3337884	0.3318408	0.3089673	0.2949516	0.295082	0.2977839	0.2920696	0.2932112	0.2955396	0.3161994	0.3115242	0.2818289	0.2577708	0.173721	0.0795095	0.0252863	0.0012443	5.845E-4	0.0015	0.0	5.068E-4	0.0	0.0	0.0	0.0	0.0	5.216E-4	0.0	0.0067135	0.0854839	0.1944565	0.378781	0.4326072	0.5110475	0.5108072	0.4580009	0.4085565	0.3930723	0.3652297	0.3882841	0.3930468	0.3710114	0.3968643	0.4008208	0.3658887	
White-crowned x Golden-crowned Sparrow (hybrid)	3.304E-4	0.0	9.515E-4	3.413E-4	0.0015	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	3.894E-4	0.0	0.0	3.14E-4	0.0	3.956E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.411E-4	0.0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	4.9E-4	4.56E-4	7.181E-4	
Harris's Sparrow	0.0112322	0.0147804	0.0057088	0.0064846	0.0024876	4.25E-4	0.0020747	9.935E-4	9.234E-4	4.836E-4	4.165E-4	0.0015	0.0031153	0.002974	0.0011825	0.0015	3.681E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032848	0.0055519	0.001004	0.0018948	5.184E-4	0.0014486	0.0010817	0.0034297	0.0086639	0.0068223	
White-throated Sparrow	0.0280806	0.0274493	0.019981	0.0194539	0.0233831	0.0182745	0.0127939	0.0104322	0.010157	0.0101547	0.0116618	0.0126619	0.0097352	0.0167286	0.0126133	0.0081633	0.0033125	0.0019778	4.771E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	4.032E-4	0.0051971	0.0148984	0.0279101	0.0441899	0.0719012	0.0398874	0.0463749	0.0396586	0.0312648	0.0285122	0.034283	0.029205	0.0279275	0.0282718	0.032675	
Zonotrichia sp.	3.304E-4	0.0	4.757E-4	0.0	4.975E-4	0.0	0.0	0.0	9.234E-4	4.836E-4	0.0	2.878E-4	0.0	0.0	0.0	3.14E-4	3.681E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.949E-4	4.746E-4	0.0	4.625E-4	0.0	0.0	4.331E-4	9.029E-4	0.0013615	8.183E-4	0.0	0.0	3.266E-4	5.02E-4	0.0	0.0	0.0	0.0	0.0	4.56E-4	3.591E-4	
Sagebrush Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Vesper Sparrow	3.304E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012559	3.681E-4	0.0	0.0	0.0	0.0015	5.612E-4	0.0	5.068E-4	0.0015	0.0	5.807E-4	0.0	0.0	0.0	0.0	0.0015	4.032E-4	0.0015	0.0	0.0010211	0.0	0.0	0.0	0.0	0.0	4.737E-4	0.0015	0.0	0.0	0.0	9.12E-4	7.181E-4	
Nelson's Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Savannah Sparrow	0.0198216	0.0135135	0.009039	0.0136519	0.0069652	0.0110497	0.007953	0.0034774	0.0036934	0.0087041	0.0137443	0.0313669	0.0580218	0.094052	0.151754	0.2254317	0.1799779	0.1649525	0.1164122	0.060141	0.0689655	0.0701459	0.064536	0.0552458	0.0476751	0.0614828	0.0452962	0.0620063	0.0531561	0.0641628	0.0753932	0.1409826	0.2782258	0.3222174	0.3367946	0.3107556	0.2708674	0.2249669	0.1553261	0.0969954	0.0522088	0.037423	0.029549	0.0188315	0.0156842	0.0146987	0.0237118	0.0132855	
Song Sparrow	0.4142716	0.417652	0.4096099	0.3979522	0.4	0.4135147	0.4000692	0.4148038	0.4265928	0.4235977	0.452728	0.4443165	0.4283489	0.4074349	0.3902247	0.3915228	0.3592197	0.3488924	0.3802481	0.3766072	0.3705435	0.372615	0.3773817	0.3618855	0.3419659	0.3273056	0.2740999	0.2950237	0.244898	0.2707355	0.259482	0.3005798	0.3270161	0.3815505	0.427088	0.4571137	0.5339607	0.5385973	0.5049273	0.4951012	0.4728916	0.4396021	0.4707102	0.4741671	0.4515955	0.466928	0.4778842	0.4391382	
Lincoln's Sparrow	0.0455897	0.0333615	0.0304472	0.0320819	0.0278607	0.0208245	0.0152144	0.0233482	0.0189289	0.0212766	0.0199917	0.0195683	0.0179128	0.0267658	0.0366575	0.0646782	0.0268679	0.0170095	9.542E-4	4.148E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.807E-4	7.899E-4	0.0015	0.0052165	0.0388529	0.1202319	0.1979839	0.2269381	0.2121896	0.1729067	0.158347	0.1446846	0.1060535	0.0636839	0.0486948	0.0416864	0.0456195	0.0304201	0.0362358	0.0455659	0.0492476	0.0341113	
Swamp Sparrow	0.0066072	0.0118243	0.0076118	0.009215	0.0049751	0.0038249	0.0027663	0.0044709	0.0036934	0.0048356	0.002499	0.0034532	7.788E-4	0.0022305	7.883E-4	3.14E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018059	0.0040844	0.0069558	0.0163211	0.0117316	0.011757	0.0160643	0.014685	0.0155521	0.0120715	0.0059492	0.0166585	0.0159599	0.0096948	
Spotted Towhee	0.4179055	0.4222973	0.4210276	0.41843	0.4258706	0.4500637	0.4585062	0.4714357	0.4612188	0.4811412	0.4681383	0.4690647	0.44081	0.4680297	0.4938904	0.5158556	0.5020243	0.4980222	0.5496183	0.5495645	0.5248393	0.5106622	0.4923171	0.4657881	0.4626251	0.4611212	0.4012776	0.4387836	0.3692454	0.3505477	0.3307123	0.3725969	0.4	0.4404504	0.482167	0.5228046	0.5507365	0.5584473	0.4964805	0.4617897	0.4638554	0.4514448	0.4800415	0.4954128	0.5089237	0.5306222	0.5462836	0.491921	
Spotted/Eastern Towhee (Rufous-sided Towhee)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9E-4	0.0	0.0	
sparrow sp.	0.004625	0.0021115	0.0047574	0.003413	0.0014925	0.001275	0.0044952	0.0034774	0.0	9.671E-4	0.001666	0.0020144	0.0011682	0.0022305	0.0051242	9.419E-4	0.0022083	0.002769	9.542E-4	0.0020738	0.0017534	5.612E-4	0.0024585	0.0015205	0.0041201	0.0066305	0.0046458	0.0051343	0.0066445	0.0046948	0.0027752	0.005798	0.0044355	0.0121265	0.0112867	0.0078285	0.0081833	0.0074989	0.0032848	0.0042456	0.0040161	0.0023685	0.007776	0.0028972	0.0043267	0.0044096	0.003648	0.0032316	
Yellow-breasted Chat	0.004625	0.0021115	9.515E-4	0.0013652	4.975E-4	4.25E-4	6.916E-4	0.0019871	9.234E-4	4.836E-4	8.33E-4	2.878E-4	7.788E-4	3.717E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0018439	0.0	5.886E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019314	0.00649	0.0024498	4.56E-4	0.0025135	
Yellow-headed Blackbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011825	0.0034537	0.0025764	0.0031646	4.771E-4	0.0024886	5.845E-4	0.0015	0.0015	0.0015	0.0035315	0.0	0.0	7.899E-4	0.0	0.0041732	0.0013876	0.0015258	8.065E-4	0.0069294	0.0054176	0.0027229	4.092E-4	0.0015	0.0018771	0.0015	0.0	0.0014211	0.0015	0.0	0.0	0.0	0.0	0.0	
Bobolink	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.331E-4	0.0036117	0.0020422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.657E-4	0.0015	0.0	0.0	0.0	
Western Meadowlark	0.024777	0.0232264	0.0185538	0.0293515	0.0263682	0.0267743	0.0231674	0.0243418	0.0193906	0.0212766	0.0208247	0.0238849	0.0140187	0.0115242	7.883E-4	0.0015699	0.0011042	3.956E-4	4.771E-4	0.0012443	5.845E-4	5.612E-4	0.0	5.068E-4	0.0	0.0	0.0	3.949E-4	4.746E-4	5.216E-4	0.0	6.103E-4	4.032E-4	4.331E-4	0.0094808	0.0214432	0.0298691	0.0458756	0.0361333	0.0375572	0.0230924	0.0336333	0.0305858	0.0197972	0.0210925	0.0244978	0.0300958	0.0190305	
Hooded Oriole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.404E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bullock's Oriole	0.0016518	0.0	0.0	0.0	4.975E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0043513	0.0128817	0.0041477	0.0058445	0.0044893	0.0184388	0.00963	0.0082401	0.005425	0.0017422	0.0023697	0.0028477	0.0010433	4.625E-4	3.052E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.181E-4	
Bullock's/Baltimore Oriole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	4.625E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-winged Blackbird	0.15593	0.1824324	0.2188392	0.2409556	0.219403	0.2265193	0.2015906	0.2324888	0.2506925	0.270793	0.2911287	0.294964	0.30919	0.3078067	0.3078439	0.3237049	0.3157895	0.3081487	0.3177481	0.2878474	0.2571596	0.2536476	0.2212661	0.1996959	0.1883461	0.1621459	0.1504065	0.171406	0.1366872	0.1293688	0.1096207	0.1168752	0.1193548	0.1450845	0.165237	0.195371	0.2328151	0.2483458	0.229939	0.2011757	0.1601406	0.1525343	0.1689995	0.1463061	0.1368307	0.1362077	0.127679	0.1425494	
Brown-headed Cowbird	0.008259	0.0025338	0.0028544	0.003413	0.0049751	0.0042499	0.0034578	0.0014903	0.0046168	0.0053191	0.0062474	0.0048921	0.0175234	0.0420074	0.1024832	0.2285714	0.2937063	0.3172468	0.3406489	0.3488179	0.3045003	0.2906846	0.2796558	0.2361885	0.2242496	0.1820374	0.1353078	0.1607425	0.1252966	0.1236307	0.0901943	0.0598108	0.0245968	0.0229537	0.0180587	0.010211	0.0094108	0.0092633	0.008916	0.011757	0.0075301	0.0085268	0.0082945	0.0048286	0.0021633	0.0073493	0.0118559	0.005386	
Rusty Blackbird	0.0016518	0.0025338	9.515E-4	0.0013652	0.0	0.0	0.0	9.935E-4	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.515E-4	0.0	4.092E-4	0.0035289	0.0046926	0.0058785	0.00251	0.0052108	0.0031104	4.829E-4	0.0021633	9.799E-4	9.12E-4	3.591E-4	
Brewer's Blackbird	0.0766435	0.0671453	0.0542341	0.0593857	0.059204	0.0484488	0.0449516	0.0506706	0.0517082	0.0478723	0.0728863	0.0776978	0.0743769	0.0628253	0.0595191	0.0477237	0.0504233	0.0609177	0.0615458	0.0551638	0.0520164	0.0482604	0.0639213	0.0552458	0.0494408	0.0433996	0.0365854	0.0331754	0.0479355	0.038602	0.0411656	0.031126	0.0427419	0.0627977	0.0713318	0.079646	0.0932897	0.1010146	0.1196621	0.1156107	0.0828313	0.0890573	0.0948678	0.0772574	0.0638183	0.0690838	0.0670315	0.0599641	
Common Grackle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
blackbird sp.	0.0052858	0.0046453	0.0047574	0.005802	0.0064677	0.0046749	0.0024205	0.0014903	0.0027701	0.0053191	0.0020825	0.0011511	0.0011682	0.0018587	0.0019708	9.419E-4	0.0011042	7.911E-4	0.0014313	0.0015	0.0	0.0011223	0.0012293	0.0025342	0.0017657	0.0024111	0.0023229	0.0039494	0.0028477	0.0057381	0.0050879	0.003967	0.008871	0.0090948	0.0117381	0.0071477	0.007365	0.0074989	0.0136086	0.0137165	0.0120482	0.0085268	0.0129601	0.0091743	0.0118983	0.0088192	0.0077519	0.0043088	
Ovenbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Waterthrush	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	4.746E-4	0.0010433	0.0115634	0.0122063	0.0096774	0.0060632	0.0015	0.0015	0.0012275	4.411E-4	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Black-and-white Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.681E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.404E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tennessee Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.625E-4	0.0	0.0015	0.0	0.0015	0.0010211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0017953	
Orange-crowned Warbler	0.0019822	0.0054899	0.0038059	0.0044369	0.0064677	0.0063748	0.0041494	0.0044709	0.0060018	0.0024178	0.0083299	0.0722302	0.2336449	0.3892193	0.4773354	0.4769231	0.4423997	0.3959652	0.398855	0.3907092	0.3635301	0.3512907	0.3435771	0.2838317	0.2036492	0.1398433	0.1097561	0.1532385	0.1305173	0.1841419	0.2173913	0.2545011	0.2737903	0.2585535	0.2546275	0.1463581	0.0932897	0.0511689	0.015955	0.007838	0.0085341	0.0042634	0.0031104	0.00676	0.0043267	0.0034297	0.005472	0.0010772	
Nashville Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0020747	0.0	0.0	0.0	4.165E-4	0.0	0.0	0.0	7.883E-4	0.0094192	0.0018403	0.0011867	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.746E-4	0.0015649	9.251E-4	9.155E-4	0.0015	8.662E-4	0.0022573	0.0013615	0.0016367	4.411E-4	0.0015	3.266E-4	5.02E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
MacGillivray's Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0059125	0.0238619	0.0301803	0.0391614	0.0625	0.0539195	0.043834	0.0331089	0.0233559	0.0304105	0.0123602	0.0144665	0.0191638	0.0600316	0.076412	0.0704225	0.0698427	0.0704913	0.0419355	0.02945	0.021219	0.0020422	0.002455	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.591E-4	
Mourning Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.032E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Yellowthroat	3.304E-4	0.0	4.757E-4	0.0	4.975E-4	0.0	0.0	0.0	4.617E-4	0.0	0.0	0.0025899	0.0385514	0.0907063	0.1458415	0.1786499	0.1888112	0.1700949	0.1789122	0.1659063	0.1566335	0.137486	0.143823	0.138368	0.1383167	0.1314045	0.1126597	0.1725908	0.1561462	0.1857068	0.1877891	0.1977418	0.2080645	0.1940234	0.1589165	0.0908781	0.0466448	0.0255845	0.008916	3.266E-4	0.0	4.737E-4	5.184E-4	0.0015	0.0	0.0	0.0015	7.181E-4	
American Redstart	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0018501	0.0018309	0.0015	0.0	4.515E-4	6.807E-4	0.0	0.0	0.0	6.532E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cape May Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.331E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Parula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	4.746E-4	0.0	0.0	9.155E-4	0.0	0.0	0.0	0.0	4.092E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Magnolia Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0017534	0.0	6.146E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	8.662E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bay-breasted Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.404E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blackburnian Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019708	0.0405024	0.1008465	0.1558544	0.2041985	0.1903774	0.1373466	0.1178451	0.105716	0.08667	0.0747499	0.0590717	0.0499419	0.0888626	0.1020408	0.1497131	0.1549491	0.1873665	0.228629	0.2031182	0.16614	0.0605854	0.0286416	0.0136745	0.0014078	3.266E-4	0.0015	0.0015	5.184E-4	0.0	0.0010817	4.9E-4	0.0	0.0	
